0.0,3.0,8.0,15.0,24.0,35.0,48.0,63.0,80.0,99.0,120.0,143.0,168.0,195.0,224.0,255.0,288.0,323.0,360.0,399.0,440.0,483.0,528.0,575.0,624.0,675.0,728.0,783.0,840.0,899.0,960.0,1023.0,1088.0,1155.0,1224.0,1295.0,1368.0,1443.0,1520.0,1599.0,1680.0,1763.0,1848.0,1935.0,2024.0,2115.0
-41.3476,-10.56936,-0.09996,6.33969,45.89824,45.62117,44.61856,51.14404,60.73781,86.47371,131.77911,118.70147,198.3733,243.21885,223.93135,261.76944,295.08487,304.72116,347.15858,390.1038,445.32955,502.8035,544.69698,553.10905,619.93109,679.36774,691.80668,775.08624,819.29884,877.79287,979.42744,1056.82776,1073.63762,1145.40761,1212.50599,1308.97609,1343.82864,1447.64044,1513.31818,1633.95831,1702.98397,1746.72186,1868.41031,1910.65399,2030.43845,2135.39993
